"Av_EV_mortero" "Av_EV_quijote" "Barr_EP_triunfo" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EP_cueva" "Cerv_EP_guarda" "Cerv_EP_juez" "Cerv_EP_retablo" "Cerv_EP_viejo" "Cerv_EP_vizcaino" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EP_vieja" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EP_buscaoficios" "Salas_EP_mirones" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"ni" 0.133630289532294 0.11609907120743 0.255536626916525 0.68886337543054 0.197433366238894 0.077639751552795 0.0708215297450425 0.196078431372549 0.243836358710377 0.565912117177097 0.090689238210399 0.686015831134565 0.248925096175605 0.460058552906734 0.181752090149037 0.343642611683849 0.249532127261385 0.0849978750531237 0.522317188983856 0.0475737392959087 0.628571428571429 0.142959256611866 0.202839756592292 0.215169445938677 0.109529025191676 0.417827298050139 0.0763747454175153 0.044762757385855 0.114090131203651 0.0737735153080044 0.0914913083257091 0 0
"dos" 0.22271714922049 0.270897832817337 0.170357751277683 0.229621125143513 0.197433366238894 0.388198757763975 0.424929178470255 0.196078431372549 0.325115144947169 0.299600532623169 0.181378476420798 0.158311345646438 0.248925096175605 0.125470514429109 0.363504180298073 0.0859106529209622 0.124766063630692 0.382490437739056 0.189933523266857 0.190294957183635 0.114285714285714 0.50035739814153 0.202839756592292 0.430338891877353 0.383351588170865 0.139275766016713 0.152749490835031 0.134288272157565 0.142612664004564 0 0.0914913083257091 0.278551532033426 0.875656742556918
"tengo" 0.089086859688196 0.193498452012384 0.340715502555366 0.229621125143513 0.197433366238894 0.15527950310559 0.141643059490085 0.168067226890756 0.406393931183961 0.532623169107856 0.392986698911729 0.211081794195251 0.203665987780041 0.167294019238812 0.218102508178844 0.171821305841924 0.436681222707424 0.297492562685933 0.0949667616334283 0.0475737392959087 0.4 0 0.101419878296146 0.0537923614846692 0.164293537787514 0.20891364902507 0.229124236252546 0 0.0855675984027382 0.479527849502029 0.274473924977127 0.139275766016713 0.262697022767075
"está" 0.089086859688196 0.386996904024768 0.298126064735945 0.229621125143513 0.296150049358342 0.31055900621118 0.0708215297450425 0.196078431372549 0.189650501219182 0.266311584553928 0.151148730350665 0.237467018469657 0.135777325186694 0.125470514429109 0.363504180298073 0.687285223367698 0.187149095446039 0.212494687632809 0.142450142450142 0.190294957183635 0.171428571428571 0.357398141529664 0.101419878296146 0.322754168908015 0.273822562979189 0.20891364902507 0.203665987780041 0.223813786929275 0.342270393610953 0.110660272962007 0.0914913083257091 0.139275766016713 0.437828371278459
"te" 0.356347438752784 0.348297213622291 0.0212947189097104 0.114810562571757 0 0.077639751552795 0.0708215297450425 0.168067226890756 0.352208073692766 0 0.423216444981862 0.105540897097625 0.248925096175605 0.0836470096194061 0.581606688476917 0.429553264604811 0.0623830318153462 0 0.0949667616334283 0.142721217887726 0.171428571428571 0.643316654753395 0 0.430338891877353 0.273822562979189 0.278551532033426 0.0509164969450102 0.044762757385855 0.598973188819167 0.295094061232018 0.182982616651418 0.557103064066852 0.350262697022767
"son" 0.089086859688196 0.193498452012384 0.298126064735945 0.34443168771527 0.296150049358342 0.077639751552795 0.28328611898017 0.224089635854342 0.135464643727987 0.266311584553928 0.332527206771463 0.079155672823219 0.181036433582258 0.376411543287327 0.0363504180298073 0.0859106529209622 0.0623830318153462 0.254993625159371 0.284900284900285 0.142721217887726 0.342857142857143 0.214438884917798 0.202839756592292 0.161377084454008 0.273822562979189 0.20891364902507 0.305498981670061 0.35810205908684 0.31374786081004 0.258207303578015 0.182982616651418 0.0696378830083565 0.437828371278459
"he" 0.267260579064588 0.386996904024768 0.106473594548552 0.114810562571757 0.296150049358342 0.31055900621118 0.28328611898017 0.0840336134453782 0.162557572473584 0.166444740346205 0.090689238210399 0.211081794195251 0.339443312966735 0 0.109051254089422 0.343642611683849 0.124766063630692 0.509987250318742 0.0474833808167142 0.142721217887726 0.4 0.285918513223731 0.50709939148073 0.215169445938677 0.109529025191676 0.417827298050139 0.203665987780041 0.0895255147717099 0.513405590416429 0.184433788270011 0.365965233302836 0 0.0875656742556918
"tiene" 0.178173719376392 0.193498452012384 0.447189097103918 0 0.296150049358342 0.232919254658385 0 0.252100840336134 0.216743429964779 0.399467376830892 0.151148730350665 0.343007915567282 0.226295541977823 0.167294019238812 0.0727008360596147 0 0.249532127261385 0.0849978750531237 0.142450142450142 0.333016175071361 0.4 0 0.101419878296146 0.215169445938677 0.328587075575027 0.20891364902507 0.127291242362525 0.313339301700985 0.228180262407302 0.0737735153080044 0.0914913083257091 0.0696378830083565 0.262697022767075
"este" 0.44543429844098 0.348297213622291 0.106473594548552 0.229621125143513 0 0.543478260869565 0.708215297450425 0.0560224089635854 0.162557572473584 0.233022636484687 0.241837968561064 0.105540897097625 0.226295541977823 0.167294019238812 0.145401672119229 0 0.249532127261385 0.127496812579686 0.237416904083571 0.0951474785918173 0.114285714285714 0.50035739814153 0.304259634888438 0.161377084454008 0.109529025191676 0.20891364902507 0.127291242362525 0.223813786929275 0.342270393610953 0.33198081888602 0.365965233302836 0.139275766016713 0.175131348511384
"o" 0.044543429844098 0.0773993808049536 0.127768313458262 0.574052812858783 0.0987166831194472 0.077639751552795 0.212464589235127 0.252100840336134 0.325115144947169 0.33288948069241 0.120918984280532 0.263852242744063 0.407331975560081 0.334588038477624 0.399854598327881 0.0859106529209622 0.187149095446039 0.254993625159371 0.142450142450142 0.142721217887726 0.228571428571429 0 0.202839756592292 0.161377084454008 0.0547645125958379 0.278551532033426 0.127291242362525 0.26857654431513 0.0855675984027382 0.0368867576540022 0 0.20891364902507 0.175131348511384
"quiero" 0.133630289532294 0.425696594427245 0.170357751277683 0 0.0987166831194472 0.077639751552795 0.141643059490085 0.224089635854342 0.216743429964779 0.166444740346205 0.090689238210399 0.237467018469657 0.203665987780041 0 0.145401672119229 0.171821305841924 0.249532127261385 0.169995750106247 0.189933523266857 0.380589914367269 0.4 0.214438884917798 0 0.322754168908015 0.0547645125958379 0.278551532033426 0.152749490835031 0.044762757385855 0.285225328009127 0.295094061232018 0.914913083257091 0.0696378830083565 0
"mí" 0.089086859688196 0.232198142414861 0.149063032367973 0.114810562571757 0.0987166831194472 0.232919254658385 0.212464589235127 0.168067226890756 0.325115144947169 0.299600532623169 0.241837968561064 0.343007915567282 0.248925096175605 0.125470514429109 0.109051254089422 0.0859106529209622 0.249532127261385 0.127496812579686 0.0474833808167142 0.0951474785918173 0.171428571428571 0.142959256611866 0.101419878296146 0.107584722969338 0.109529025191676 0 0.178207739307536 0.134288272157565 0.342270393610953 0.33198081888602 0.0914913083257091 0 0.175131348511384
"pero" 0.400890868596882 0.232198142414861 0.191652470187394 0.229621125143513 0.197433366238894 0 0.141643059490085 0.30812324929972 0.216743429964779 0.33288948069241 0.181378476420798 0.369393139841689 0.271554650373388 0.0836470096194061 0.254452926208651 0.601374570446735 0.124766063630692 0.127496812579686 0.0474833808167142 0 0.0571428571428571 0.142959256611866 0 0.0537923614846692 0.109529025191676 0.0696378830083565 0.152749490835031 0.313339301700985 0.0855675984027382 0.110660272962007 0.0914913083257091 0.139275766016713 0
"casa" 0.22271714922049 0.0386996904024768 0.362010221465077 0.114810562571757 0.0987166831194472 0.077639751552795 0 0.364145658263305 0.379301002438364 0.199733688415446 0.151148730350665 0.343007915567282 0.248925096175605 0.125470514429109 0.0363504180298073 0.171821305841924 0.0623830318153462 0.127496812579686 0 0.333016175071361 0.114285714285714 0 0.101419878296146 0.215169445938677 0.219058050383352 0.139275766016713 0.229124236252546 0.134288272157565 0.0570450656018254 0.0368867576540022 0.0914913083257091 0.139275766016713 0
"señora" 0.22271714922049 0.0386996904024768 0.340715502555366 0 0 0 0.0708215297450425 0.280112044817927 0.325115144947169 0.399467376830892 0.181378476420798 0.817941952506596 0.520479746548993 0 0 0.257731958762887 0.124766063630692 0 0 0.190294957183635 0.0571428571428571 0 0.101419878296146 0.0537923614846692 0.0547645125958379 0.0696378830083565 0.0254582484725051 0 0.0285225328009127 0.0368867576540022 0 0.0696378830083565 0.0875656742556918
"él" 0.267260579064588 0.0773993808049536 0.212947189097104 0 0.296150049358342 0 0.141643059490085 0.224089635854342 0.162557572473584 0.199733688415446 0.120918984280532 0.369393139841689 0.181036433582258 0.167294019238812 0.109051254089422 0.429553264604811 0.124766063630692 0 0.142450142450142 0 0.0571428571428571 0.142959256611866 0.101419878296146 0.0537923614846692 0.219058050383352 0.139275766016713 0.10183299389002 0.223813786929275 0.370792926411865 0.33198081888602 0 0.20891364902507 0.350262697022767
"todos" 0.044543429844098 0.154798761609907 0.0851788756388416 0.229621125143513 0 0.232919254658385 0.354107648725212 0.224089635854342 0.10837171498239 0.133155792276964 0.453446191051995 0.079155672823219 0.0226295541977823 0.292764533667921 0.290803344238459 0.0859106529209622 0.311915159076731 0.297492562685933 0.427350427350427 0.0475737392959087 0.0571428571428571 0.142959256611866 0.101419878296146 0.107584722969338 0.164293537787514 0.0696378830083565 0.407331975560081 0.0895255147717099 0.114090131203651 0.110660272962007 0 0.278551532033426 0.0875656742556918
"cómo" 0.133630289532294 0.193498452012384 0.106473594548552 0.459242250287026 0.0987166831194472 0.077639751552795 0.424929178470255 0.196078431372549 0.162557572473584 0.033288948069241 0.151148730350665 0.211081794195251 0.248925096175605 0.0836470096194061 0.0727008360596147 0.171821305841924 0.249532127261385 0.254993625159371 0.332383665716999 0.190294957183635 0 0.214438884917798 0.101419878296146 0.0537923614846692 0.0547645125958379 0.139275766016713 0.127291242362525 0 0.228180262407302 0.405754334194024 0.274473924977127 0.0696378830083565 0
"eso" 0.267260579064588 0.193498452012384 0.383304940374787 0.229621125143513 0 0.077639751552795 0.212464589235127 0.0840336134453782 0.10837171498239 0.133155792276964 0.241837968561064 0.158311345646438 0.158406879384476 0.0418235048097031 0 0.0859106529209622 0.124766063630692 0.127496812579686 0.284900284900285 0.190294957183635 0.171428571428571 0.142959256611866 0 0.215169445938677 0.164293537787514 0.417827298050139 0.0763747454175153 0.044762757385855 0.114090131203651 0.0737735153080044 0.548947849954254 0.139275766016713 0.0875656742556918
"sus" 0.044543429844098 0.154798761609907 0.149063032367973 0 0 0.388198757763975 0.141643059490085 0.112044817927171 0.10837171498239 0.33288948069241 0.120918984280532 0.211081794195251 0.181036433582258 0.209117524048515 0.327153762268266 0 0.124766063630692 0.0424989375265618 0.0949667616334283 0 0 0.214438884917798 0.101419878296146 0.107584722969338 0.109529025191676 0 0.178207739307536 0.44762757385855 0.171135196805476 0.368867576540022 0.0914913083257091 0 0.262697022767075
"hombre" 0.178173719376392 0.11609907120743 0.298126064735945 0.459242250287026 0.296150049358342 0.15527950310559 0.141643059490085 0.0560224089635854 0.0812787862367922 0.266311584553928 0.211608222490931 0.0527704485488127 0 0.0418235048097031 0 0 0.0623830318153462 0.254993625159371 0.56980056980057 0.142721217887726 0.228571428571429 0.0714796283059328 0.202839756592292 0.0537923614846692 0.0547645125958379 0.139275766016713 0.127291242362525 0.0895255147717099 0.31374786081004 0.33198081888602 0 0.20891364902507 0.175131348511384
"quién" 0.311804008908686 0.0386996904024768 0.170357751277683 0.229621125143513 0.0987166831194472 0.077639751552795 0.141643059490085 0.224089635854342 0.189650501219182 0.099866844207723 0.060459492140266 0.316622691292876 0.0452591083955646 0.0836470096194061 0.109051254089422 0.429553264604811 0.0623830318153462 0.0424989375265618 0 0.237868696479543 0.342857142857143 0 0.304259634888438 0.268961807423346 0.109529025191676 0.139275766016713 0.152749490835031 0 0.256702795208214 0.221320545924013 0.274473924977127 0 0.262697022767075
"ella" 0.089086859688196 0.0773993808049536 0.127768313458262 0 0.296150049358342 0.232919254658385 0 0.168067226890756 0.270929287455974 0.366178428761651 0.060459492140266 0.263852242744063 0.135777325186694 0.125470514429109 0.145401672119229 0.0859106529209622 0.0623830318153462 0 0.237416904083571 0.142721217887726 0.171428571428571 0 0.101419878296146 0.268961807423346 0 0.348189415041783 0.203665987780041 0.0895255147717099 0.142612664004564 0.0368867576540022 0.182982616651418 0.278551532033426 0
"mis" 0.400890868596882 0.11609907120743 0.0851788756388416 0 0 0 0.0708215297450425 0.252100840336134 0.379301002438364 0.099866844207723 0.151148730350665 0.237467018469657 0.135777325186694 0.0836470096194061 0.363504180298073 0 0.124766063630692 0.127496812579686 0 0.0475737392959087 0.114285714285714 0.285918513223731 0.101419878296146 0 0.164293537787514 0 0.178207739307536 0 0.171135196805476 0.221320545924013 0.0914913083257091 0.139275766016713 0.0875656742556918
"quien" 0.044543429844098 0.11609907120743 0.0851788756388416 0.229621125143513 0.0987166831194472 0.15527950310559 0 0.0840336134453782 0.0541858574911948 0.233022636484687 0.151148730350665 0.184696569920844 0.316813758768952 0.167294019238812 0.109051254089422 0 0.49906425452277 0.0849978750531237 0.142450142450142 0.285442435775452 0.285714285714286 0.285918513223731 0.101419878296146 0.268961807423346 0.109529025191676 0.0696378830083565 0.10183299389002 0.26857654431513 0.142612664004564 0 0 0.139275766016713 0.175131348511384
"gusto" 0.044543429844098 0.11609907120743 0.149063032367973 0 0.0987166831194472 0 0 0.112044817927171 0.10837171498239 0.033288948069241 0 0.0263852242744063 0.0452591083955646 0.0418235048097031 0.109051254089422 0.0859106529209622 0.187149095446039 0.169995750106247 0.0949667616334283 0.142721217887726 0.114285714285714 0 0 0 0 0 0.0509164969450102 0.0895255147717099 0.31374786081004 1.95499815566212 0.0914913083257091 0.0696378830083565 0
"nos" 0.089086859688196 0.348297213622291 0.127768313458262 0.34443168771527 0.0987166831194472 0.15527950310559 0 0.112044817927171 0.0541858574911948 0.099866844207723 0.272067714631197 0.131926121372032 0.203665987780041 0.167294019238812 0.181752090149037 0.343642611683849 0 0.212494687632809 0.142450142450142 0.190294957183635 0.171428571428571 0.0714796283059328 0.50709939148073 0.161377084454008 0.109529025191676 0.139275766016713 0.152749490835031 0.0895255147717099 0.0570450656018254 0.0737735153080044 0.0914913083257091 0 0.350262697022767
"don" 0.133630289532294 0.580495356037152 0.489778534923339 0 0 0 0.212464589235127 0.0280112044817927 0 0 0 0 0.113147770988912 0 0.0363504180298073 0 0.49906425452277 0.382490437739056 0.142450142450142 0.190294957183635 0 0 0.202839756592292 0.322754168908015 0 0 0.432790224032587 0 0.228180262407302 0.0737735153080044 0.0914913083257091 0 0.0875656742556918
"sale" 0.22271714922049 0.193498452012384 0.298126064735945 0.114810562571757 0 0.15527950310559 0.28328611898017 0.168067226890756 0.0812787862367922 0.066577896138482 0.030229746070133 0.079155672823219 0 0 0.0363504180298073 0.77319587628866 0.311915159076731 0.254993625159371 0.237416904083571 0 0.0571428571428571 0.142959256611866 1.3184584178499 0.322754168908015 0.328587075575027 0.0696378830083565 0.0509164969450102 0 0.142612664004564 0.0368867576540022 0.0914913083257091 0.0696378830083565 0.0875656742556918
"mujer" 0.178173719376392 0.270897832817337 0.55366269165247 0 0.0987166831194472 0.15527950310559 0 0.0560224089635854 0 0.565912117177097 0.030229746070133 0.0263852242744063 0.135777325186694 0 0 0.0859106529209622 0.0623830318153462 0 0.427350427350427 0.0475737392959087 0.685714285714286 0 0.101419878296146 0.0537923614846692 0.0547645125958379 0 0.0254582484725051 0.044762757385855 0.171135196805476 0.184433788270011 0.0914913083257091 0 0.175131348511384
"vida" 0.089086859688196 0.270897832817337 0.149063032367973 0.114810562571757 0.493583415597236 0 0 0.140056022408964 0.0541858574911948 0.133155792276964 0.151148730350665 0.263852242744063 0.0905182167911292 0.0836470096194061 0.181752090149037 0.0859106529209622 0.124766063630692 0.0424989375265618 0.237416904083571 0.0475737392959087 0.114285714285714 0 0.304259634888438 0.161377084454008 0.219058050383352 0.139275766016713 0.229124236252546 0.17905102954342 0.171135196805476 0.0368867576540022 0 0.417827298050139 0
"han" 0.089086859688196 0.11609907120743 0.106473594548552 0.114810562571757 0.296150049358342 0.077639751552795 0.141643059490085 0.280112044817927 0.189650501219182 0 0.151148730350665 0.0527704485488127 0.113147770988912 0.376411543287327 0.399854598327881 0.171821305841924 0 0.0849978750531237 0.142450142450142 0.142721217887726 0 0.142959256611866 0.101419878296146 0.107584722969338 0.0547645125958379 0 0.229124236252546 0 0.199657729606389 0.184433788270011 0.0914913083257091 0.0696378830083565 0.175131348511384
"digo" 0.267260579064588 0.154798761609907 0.127768313458262 0.114810562571757 0.0987166831194472 0 0.0708215297450425 0.168067226890756 0.135464643727987 0.099866844207723 0.181378476420798 0.158311345646438 0.113147770988912 0.209117524048515 0.109051254089422 0.171821305841924 0 0.254993625159371 0.142450142450142 0.0475737392959087 0.571428571428571 0.0714796283059328 0.101419878296146 0.322754168908015 0.0547645125958379 0 0.10183299389002 0.044762757385855 0.0570450656018254 0.184433788270011 0.0914913083257091 0.0696378830083565 0.175131348511384
