"Av_EV_mortero" "Av_EV_quijote" "Belm_EV_rana" "Belm_EV_sierra" "Cast_EV_barbador" "Cast_EV_comisario" "Cerv_EV_eleccion" "Cerv_EV_rufian" "Dub_EV_romances_R" "Hurt_EV_getafe" "Hurt_EV_miser1" "Hurt_EV_miser2" "Quev_EV_marido" "Quev_EV_niño" "Quin_EV_barbero" "Quin_EV_borracho" "Quin_EV_sacristanes" "Quin_EV_ventero" "Salas_EV_caprichoso" "Salas_EV_comisario" "Vel_EV_antonia" "Vel_EV_atarantados" "Vel_EV_burla"
"aire" 0.044543429844098 0 0.229621125143513 0 0 0 0 0 0 0.0623830318153462 0.127496812579686 0 0 0.0714796283059328 0 0 0 0.139275766016713 0 0 0 0.0696378830083565 0
"algarroba" 0 0 0 0 0 0 0.460058552906734 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"año" 0 0 0 0 0.077639751552795 0 0.0418235048097031 0 0 0 0 0 0.171428571428571 0 0 0.107584722969338 0 0 0.0285225328009127 0 0.182982616651418 0 0.0875656742556918
"aún" 0.044543429844098 0 0 0 0 0.0708215297450425 0 0 0 0 0.0424989375265618 0.0474833808167142 0.0571428571428571 0 0 0 0 0 0.0570450656018254 0.147547030616009 0 0 0
"cantando" 0 0 0.229621125143513 0 0.077639751552795 0 0.0418235048097031 0 0 0.124766063630692 0 0 0 0 0.202839756592292 0.107584722969338 0.0547645125958379 0 0 0 0 0 0
"comisario" 0 0 0 0 0 0.354107648725212 0 0 0 0 0 0 0 0 0 0 0 0 0 0.221320545924013 0 0 0
"comisión" 0 0 0 0 0 0.141643059490085 0 0 0 0 0.212494687632809 0 0 0 0 0 0 0 0 0.147547030616009 0 0 0
"debe" 0 0 0.114810562571757 0 0 0 0.0418235048097031 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0.0537923614846692 0 0.0696378830083565 0.0855675984027382 0.0737735153080044 0 0 0
"deja" 0 0 0 0 0 0 0.0418235048097031 0 0 0.124766063630692 0 0 0 0 0 0.0537923614846692 0.164293537787514 0 0.0285225328009127 0.0737735153080044 0 0.0696378830083565 0
"demonio" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0.0714796283059328 0.202839756592292 0 0.219058050383352 0 0 0.110660272962007 0 0 0
"entrar" 0 0 0 0 0 0 0.0836470096194061 0.109051254089422 0 0 0 0 0.0571428571428571 0 0 0.0537923614846692 0 0 0.0570450656018254 0 0 0 0.175131348511384
"era" 0.044543429844098 0 0 0 0.077639751552795 0.0708215297450425 0 0.109051254089422 0 0 0 0 0 0 0 0.0537923614846692 0 0.0696378830083565 0.0570450656018254 0 0.0914913083257091 0 0
"estaba" 0 0.0386996904024768 0 0.0987166831194472 0.077639751552795 0.0708215297450425 0 0 0 0 0.0424989375265618 0 0 0 0 0.161377084454008 0 0 0.0855675984027382 0 0 0 0
"estáis" 0 0.0773993808049536 0 0.0987166831194472 0 0.0708215297450425 0 0 0.171821305841924 0 0.0424989375265618 0 0 0 0 0 0 0 0.0570450656018254 0 0.0914913083257091 0 0.0875656742556918
"fuerza" 0 0.0773993808049536 0 0 0 0 0 0 0 0.0623830318153462 0.0424989375265618 0 0.0571428571428571 0.0714796283059328 0.101419878296146 0 0.0547645125958379 0.139275766016713 0 0 0 0.0696378830083565 0
"gentil" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0 0 0 0.0849978750531237 0.0474833808167142 0 0 0 0 0 0 0.0855675984027382 0.110660272962007 0 0 0
"lado" 0.044543429844098 0.11609907120743 0 0 0.077639751552795 0 0 0 0 0.0623830318153462 0 0.0474833808167142 0.0571428571428571 0 0 0.107584722969338 0 0 0 0 0.0914913083257091 0 0
"letra" 0.089086859688196 0.0386996904024768 0 0 0 0 0.0418235048097031 0 0.171821305841924 0 0 0.0474833808167142 0.0571428571428571 0.142959256611866 0.101419878296146 0 0 0 0 0 0 0 0
"manta" 0 0.0773993808049536 0 0 0 0 0.209117524048515 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0 0.175131348511384
"mortero" 0.400890868596882 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"moza" 0 0.0773993808049536 0 0 0 0 0 0 0.0859106529209622 0 0 0.0949667616334283 0.0571428571428571 0 0 0 0.0547645125958379 0 0.0285225328009127 0 0.0914913083257091 0.0696378830083565 0.0875656742556918
"nuestra" 0 0.0386996904024768 0 0.0987166831194472 0 0 0.125470514429109 0 0.0859106529209622 0 0 0 0 0 0.101419878296146 0 0 0 0.0285225328009127 0.0737735153080044 0 0.0696378830083565 0
"panza" 0 0.425696594427245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pasado" 0.044543429844098 0.0773993808049536 0 0 0 0.0708215297450425 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0.285918513223731 0 0.0537923614846692 0 0 0 0 0 0 0
"paso" 0 0 0 0 0 0.0708215297450425 0.0836470096194061 0.0363504180298073 0 0.0623830318153462 0.0424989375265618 0 0.0571428571428571 0 0 0.0537923614846692 0 0.0696378830083565 0 0.0737735153080044 0 0 0
"pone" 0 0.0386996904024768 0 0 0.15527950310559 0 0 0 0 0 0 0 0 0 0 0.107584722969338 0.0547645125958379 0 0.0570450656018254 0.110660272962007 0 0 0
"santo" 0 0 0 0 0.077639751552795 0 0.0836470096194061 0.0363504180298073 0 0 0 0 0 0.0714796283059328 0 0 0.328587075575027 0 0 0 0 0 0
"somos" 0 0.0773993808049536 0.229621125143513 0 0 0 0 0.0363504180298073 0.0859106529209622 0.124766063630692 0 0 0 0.0714796283059328 0 0.0537923614846692 0 0 0.0285225328009127 0 0 0 0
"talega" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.602409638554217 0 0 0 0 0 0
"tanta" 0 0 0 0 0 0.141643059490085 0 0 0 0 0 0 0 0 0 0.107584722969338 0 0.139275766016713 0.0570450656018254 0 0.274473924977127 0 0
"tantos" 0.044543429844098 0 0 0 0 0 0 0.0363504180298073 0 0 0 0.0474833808167142 0 0 0 0.0537923614846692 0 0.0696378830083565 0.114090131203651 0 0.0914913083257091 0.0696378830083565 0
"teresa" 0 0 0 0 0 0 0 0 0.945017182130584 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tienes" 0.044543429844098 0 0 0 0.232919254658385 0 0.0418235048097031 0 0 0 0 0.0474833808167142 0.0571428571428571 0.0714796283059328 0 0 0 0 0 0.0737735153080044 0 0 0.0875656742556918
"toma" 0.089086859688196 0 0 0 0.077639751552795 0 0 0.0363504180298073 0.0859106529209622 0.0623830318153462 0 0 0 0 0 0.107584722969338 0.0547645125958379 0 0 0 0.182982616651418 0 0
"unos" 0 0 0 0 0 0 0.0836470096194061 0 0 0 0 0 0 0 0 0 0.0547645125958379 0.139275766016713 0.142612664004564 0 0 0.0696378830083565 0
"venido" 0.044543429844098 0.0773993808049536 0 0 0.077639751552795 0.141643059490085 0 0 0.171821305841924 0 0.0424989375265618 0 0.0571428571428571 0 0 0 0 0 0.0285225328009127 0 0 0 0
"vez" 0.133630289532294 0.0386996904024768 0 0 0.077639751552795 0 0 0.0363504180298073 0 0.0623830318153462 0 0 0.0571428571428571 0 0 0 0 0 0 0.0737735153080044 0 0 0.0875656742556918
"vusted" 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0.114285714285714 0 0.101419878296146 0.268961807423346 0.109529025191676 0 0 0 0 0 0
"alto" 0.044543429844098 0 0 0.0987166831194472 0.077639751552795 0 0 0 0.0859106529209622 0 0 0.0474833808167142 0.114285714285714 0 0 0 0 0.20891364902507 0 0 0 0 0
"anda" 0.089086859688196 0.0386996904024768 0 0 0 0 0 0 0 0.0623830318153462 0 0 0 0.0714796283059328 0.101419878296146 0 0.0547645125958379 0 0.0285225328009127 0.0368867576540022 0.0914913083257091 0 0
"bailar" 0 0 0.229621125143513 0 0.077639751552795 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0 0.348189415041783 0
"borracho" 0 0.11609907120743 0 0 0 0 0 0 0.0859106529209622 0.124766063630692 0 0.0474833808167142 0 0 0.101419878296146 0.0537923614846692 0 0.0696378830083565 0 0 0 0 0
"casi" 0 0 0 0 0 0 0.0836470096194061 0.0727008360596147 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0.0537923614846692 0 0 0 0.0737735153080044 0 0 0.0875656742556918
"cien" 0.044543429844098 0 0 0 0 0 0 0.0727008360596147 0 0.0623830318153462 0.0849978750531237 0 0 0 0 0.0537923614846692 0 0 0.0570450656018254 0 0.0914913083257091 0 0
"contento" 0 0.0773993808049536 0 0 0 0 0.0836470096194061 0 0 0 0.0424989375265618 0 0.0571428571428571 0 0 0 0 0 0.0570450656018254 0 0 0.139275766016713 0
"contra" 0 0 0.114810562571757 0 0 0 0 0.0363504180298073 0 0 0 0.0474833808167142 0 0.142959256611866 0 0 0 0 0.0570450656018254 0.0737735153080044 0 0.0696378830083565 0
"criado" 0 0 0 0 0.077639751552795 0 0.0418235048097031 0.0363504180298073 0 0 0.0424989375265618 0.0949667616334283 0 0 0 0 0 0.0696378830083565 0.0855675984027382 0 0 0 0
"cuanto" 0 0.0386996904024768 0 0 0.077639751552795 0 0 0 0 0 0.0849978750531237 0.0949667616334283 0 0 0 0.0537923614846692 0 0 0 0.0737735153080044 0.0914913083257091 0 0
"dé" 0 0.0386996904024768 0 0 0.077639751552795 0 0.0418235048097031 0.0363504180298073 0 0.124766063630692 0 0 0 0 0 0.0537923614846692 0 0 0.0285225328009127 0.0368867576540022 0.0914913083257091 0 0
"dije" 0.089086859688196 0.0773993808049536 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0 0 0.0547645125958379 0 0.0570450656018254 0.0368867576540022 0 0 0.0875656742556918
"doy" 0.044543429844098 0.0386996904024768 0 0 0 0 0.0836470096194061 0 0.0859106529209622 0.0623830318153462 0 0 0 0 0.101419878296146 0 0.0547645125958379 0.0696378830083565 0 0.0368867576540022 0 0 0
"dulcinea" 0 0.386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enojo" 0.044543429844098 0.0386996904024768 0 0 0 0 0.0418235048097031 0 0.0859106529209622 0.0623830318153462 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0.0696378830083565 0.175131348511384
"escarramán" 0 0 0 0 0 0 0 0.363504180298073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"hablar" 0 0 0 0.0987166831194472 0 0 0 0 0.0859106529209622 0 0.0424989375265618 0 0 0 0 0.0537923614846692 0 0 0.0855675984027382 0.0737735153080044 0 0.0696378830083565 0
"haya" 0 0 0 0 0 0 0.0836470096194061 0.0363504180298073 0 0.0623830318153462 0.0424989375265618 0 0 0.0714796283059328 0 0 0.109529025191676 0 0 0 0.0914913083257091 0 0.0875656742556918
"hemos" 0.044543429844098 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0.278551532033426 0.0285225328009127 0.0368867576540022 0.0914913083257091 0.0696378830083565 0
"infanta" 0 0.386996904024768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ingenio" 0.044543429844098 0.0386996904024768 0 0 0 0 0.167294019238812 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0.0737735153080044 0 0 0
"justicia" 0 0 0 0 0 0 0.0836470096194061 0.109051254089422 0 0 0 0.0474833808167142 0 0 0 0 0.0547645125958379 0.0696378830083565 0.0285225328009127 0 0 0 0.0875656742556918
"luz" 0.044543429844098 0 0 0 0 0.0708215297450425 0 0.0363504180298073 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0 0.139275766016713 0.0285225328009127 0.0368867576540022 0 0.0696378830083565 0
"mañana" 0.089086859688196 0 0 0 0 0 0.0418235048097031 0.0727008360596147 0 0 0 0 0 0 0 0.0537923614846692 0.109529025191676 0.0696378830083565 0.0285225328009127 0 0 0 0
"mayor" 0 0.0386996904024768 0 0.197433366238894 0 0 0 0 0 0.124766063630692 0 0 0 0 0 0 0 0.0696378830083565 0.0570450656018254 0.0737735153080044 0 0 0
"miedo" 0 0 0 0 0 0.0708215297450425 0 0.0363504180298073 0.171821305841924 0 0 0 0 0.142959256611866 0 0 0 0 0 0.0368867576540022 0.182982616651418 0 0.0875656742556918
"mozo" 0.089086859688196 0 0 0 0 0.0708215297450425 0 0 0 0.124766063630692 0 0.0949667616334283 0 0.0714796283059328 0 0 0 0 0 0 0 0.139275766016713 0
"muchacho" 0 0 0 0 0 0 0 0 0.0859106529209622 0.0623830318153462 0 0 0 0.285918513223731 0 0 0 0.0696378830083565 0 0 0.274473924977127 0 0
"muera" 0 0 0.229621125143513 0.197433366238894 0 0 0 0 0 0 0 0.0474833808167142 0.0571428571428571 0 0 0 0 0 0 0.147547030616009 0 0 0
"paciencia" 0.044543429844098 0.0386996904024768 0 0.0987166831194472 0.077639751552795 0 0 0 0 0 0.0424989375265618 0 0 0 0 0.107584722969338 0.0547645125958379 0 0 0 0 0.139275766016713 0
"papel" 0 0.0386996904024768 0 0.0987166831194472 0.232919254658385 0.212464589235127 0 0 0.0859106529209622 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0 0
"pena" 0 0.0773993808049536 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0.101419878296146 0 0.0547645125958379 0.0696378830083565 0.0285225328009127 0.110660272962007 0 0 0
"perdido" 0.089086859688196 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0.0859106529209622 0.124766063630692 0 0 0 0 0 0 0 0 0.0570450656018254 0 0 0.0696378830083565 0
"perico" 0 0 0 0 0 0 0 0 0.515463917525773 0 0 0 0 0.285918513223731 0 0 0 0 0 0 0 0 0
"pudiera" 0.044543429844098 0.0386996904024768 0 0 0.077639751552795 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0.0696378830083565 0.0285225328009127 0.110660272962007 0 0 0
"quieres" 0.044543429844098 0 0 0 0 0 0 0.0727008360596147 0.0859106529209622 0 0 0 0 0.0714796283059328 0 0 0 0 0.0570450656018254 0 0 0.139275766016713 0.0875656742556918
"siendo" 0.044543429844098 0 0 0.197433366238894 0 0 0 0 0 0 0 0.0474833808167142 0.0571428571428571 0 0 0 0 0 0.0855675984027382 0 0 0.0696378830083565 0.0875656742556918
"sola" 0 0 0 0.0987166831194472 0 0.0708215297450425 0 0.0363504180298073 0.171821305841924 0 0 0 0 0 0 0 0.0547645125958379 0 0 0.0368867576540022 0.0914913083257091 0.139275766016713 0
"soldado" 0 0 0 0 0 0 0 0 0.171821305841924 0 0 0 0 0 0.202839756592292 0.322754168908015 0 0 0 0 0 0 0
"suerte" 0 0.0386996904024768 0.114810562571757 0.0987166831194472 0.077639751552795 0 0.0418235048097031 0.0363504180298073 0 0 0.0424989375265618 0 0 0.0714796283059328 0.101419878296146 0 0 0 0 0 0 0.0696378830083565 0
"tras" 0 0 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0.0571428571428571 0.142959256611866 0.202839756592292 0 0 0.0696378830083565 0 0 0 0 0.175131348511384
"vale" 0.22271714922049 0.0386996904024768 0 0.0987166831194472 0 0 0 0.0363504180298073 0 0 0.0424989375265618 0 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"valiente" 0 0 0 0 0 0 0 0.0727008360596147 0 0.0623830318153462 0.0849978750531237 0 0 0.0714796283059328 0 0 0 0 0 0 0.274473924977127 0.0696378830083565 0
"vara" 0 0 0 0 0 0.0708215297450425 0.292764533667921 0 0 0 0 0 0 0 0 0 0 0 0 0.0737735153080044 0 0 0
"vengan" 0 0.11609907120743 0 0 0 0 0 0.0727008360596147 0 0 0 0.189933523266857 0 0 0 0 0 0.0696378830083565 0 0 0 0 0
"vueltas" 0.089086859688196 0 0 0 0 0 0 0 0 0 0 0 0 0.0714796283059328 0 0 0.0547645125958379 0 0 0.0737735153080044 0 0.278551532033426 0
"adelante" 0.089086859688196 0 0 0 0 0 0.0836470096194061 0 0.0859106529209622 0.0623830318153462 0 0.0474833808167142 0 0 0 0 0 0.0696378830083565 0 0 0.0914913083257091 0 0
"alguna" 0.044543429844098 0.0773993808049536 0 0 0 0 0 0.0363504180298073 0.0859106529209622 0 0.0424989375265618 0 0 0.0714796283059328 0 0.0537923614846692 0 0 0 0.0368867576540022 0 0 0
"ángel" 0 0 0.229621125143513 0 0 0 0 0.0727008360596147 0 0 0 0 0 0.0714796283059328 0 0.107584722969338 0 0.0696378830083565 0 0 0.0914913083257091 0 0
"aquel" 0 0 0 0 0 0 0.0418235048097031 0.0727008360596147 0.0859106529209622 0 0.0424989375265618 0 0 0 0.101419878296146 0 0 0 0.0570450656018254 0 0.0914913083257091 0 0
"bailando" 0 0 0 0.0987166831194472 0.15527950310559 0 0 0 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0.0914913083257091 0.278551532033426 0
"barbas" 0 0 0 0 0.698757763975155 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"bella" 0 0.154798761609907 0 0 0 0.141643059490085 0 0 0 0 0.0424989375265618 0.0474833808167142 0 0 0 0 0 0 0 0 0.0914913083257091 0 0
"bodas" 0 0 0 0 0 0 0 0.0727008360596147 0 0 0 0 0.114285714285714 0 0 0 0 0 0.0570450656018254 0.0368867576540022 0.0914913083257091 0.0696378830083565 0
"casar" 0 0 0 0 0 0 0 0 0.0859106529209622 0 0 0 0.342857142857143 0 0 0 0.109529025191676 0 0 0 0 0 0
"cinco" 0 0 0 0 0.077639751552795 0 0.0836470096194061 0.0363504180298073 0 0 0 0 0 0 0.101419878296146 0.161377084454008 0.0547645125958379 0 0 0 0 0 0
"contigo" 0.044543429844098 0 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0.0714796283059328 0 0 0 0.0696378830083565 0 0 0.0914913083257091 0.278551532033426 0
"decid" 0 0 0 0 0 0 0 0 0.171821305841924 0 0 0.0949667616334283 0 0 0 0 0.0547645125958379 0 0 0.110660272962007 0 0.0696378830083565 0
"deseo" 0 0.0386996904024768 0 0 0.15527950310559 0 0.0418235048097031 0 0 0 0.0424989375265618 0.0474833808167142 0 0 0 0 0 0 0.0570450656018254 0.0368867576540022 0 0 0
"doctor" 0 0 0 0 0.077639751552795 0 0 0 0 0 0.0424989375265618 0.332383665716999 0 0 0 0 0 0 0 0 0 0 0
"doncellas" 0 0 0 0 0 0 0 0 0 0 0.127496812579686 0.0474833808167142 0 0.0714796283059328 0 0.107584722969338 0 0 0.0570450656018254 0 0 0 0
"enfermedad" 0 0.0386996904024768 0 0 0 0 0 0 0 0 0 0.332383665716999 0 0 0 0 0 0 0 0 0 0.0696378830083565 0
"espada" 0 0 0 0 0 0 0 0 0 0 0.0424989375265618 0 0 0 0.101419878296146 0.107584722969338 0 0 0 0 0.457456541628545 0 0
"favor" 0 0 0 0 0 0 0 0 0 0.124766063630692 0.127496812579686 0 0 0 0 0.0537923614846692 0 0 0.0570450656018254 0 0 0 0.0875656742556918
"gracioso" 0 0 0 0 0 0 0 0 0 0 0.212494687632809 0 0 0 0.101419878296146 0 0 0 0.0285225328009127 0.0737735153080044 0 0 0
"haber" 0 0.11609907120743 0 0 0.077639751552795 0 0 0 0 0 0 0 0.0571428571428571 0 0.101419878296146 0 0 0.0696378830083565 0.0570450656018254 0 0 0 0
"habla" 0.044543429844098 0.0386996904024768 0 0 0 0 0 0.0363504180298073 0.0859106529209622 0 0.0424989375265618 0.0474833808167142 0 0 0 0.0537923614846692 0 0 0.0285225328009127 0 0 0 0.0875656742556918
"hago" 0.044543429844098 0 0 0 0.077639751552795 0 0 0.0363504180298073 0 0 0 0 0 0 0 0.0537923614846692 0 0.0696378830083565 0 0.110660272962007 0.0914913083257091 0 0
"importa" 0 0 0.114810562571757 0 0 0 0.0836470096194061 0 0 0.0623830318153462 0.0424989375265618 0 0 0 0 0.0537923614846692 0 0.139275766016713 0.0285225328009127 0 0 0 0
"malo" 0 0 0 0 0 0 0.0418235048097031 0 0 0 0 0 0 0 0 0.0537923614846692 0.0547645125958379 0.139275766016713 0.0285225328009127 0.0368867576540022 0 0 0.175131348511384
"manera" 0 0.0386996904024768 0 0.0987166831194472 0 0 0.0418235048097031 0.0363504180298073 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0.0547645125958379 0.139275766016713 0 0 0 0 0
"memoria" 0 0.0386996904024768 0 0.0987166831194472 0 0.0708215297450425 0.125470514429109 0.0727008360596147 0 0 0 0 0 0 0 0 0.0547645125958379 0 0 0 0 0 0
"miren" 0 0.0386996904024768 0.114810562571757 0 0 0 0.0836470096194061 0.0363504180298073 0 0 0 0 0 0 0.101419878296146 0.0537923614846692 0.0547645125958379 0 0 0 0 0 0.0875656742556918
"muchos" 0 0.0386996904024768 0 0.0987166831194472 0 0.0708215297450425 0 0 0 0 0 0.0474833808167142 0.0571428571428571 0 0 0 0 0 0.0285225328009127 0.0737735153080044 0 0 0.0875656742556918
"pagar" 0 0.0386996904024768 0 0 0 0.0708215297450425 0 0 0 0.187149095446039 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0.182982616651418 0 0
"pan" 0 0 0 0.0987166831194472 0 0 0 0.109051254089422 0 0 0 0 0 0 0 0 0 0 0 0.110660272962007 0 0.0696378830083565 0.0875656742556918
"pasa" 0.089086859688196 0 0 0 0 0 0 0 0.0859106529209622 0 0.0849978750531237 0 0.0571428571428571 0 0 0 0.0547645125958379 0 0.0285225328009127 0 0.0914913083257091 0 0
"place" 0.089086859688196 0.11609907120743 0 0 0.077639751552795 0 0 0 0 0 0 0 0 0 0.202839756592292 0 0.0547645125958379 0 0 0 0 0 0
"poder" 0 0.0386996904024768 0 0.0987166831194472 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0855675984027382 0 0 0.0696378830083565 0.0875656742556918
"querido" 0 0.0773993808049536 0 0 0 0 0 0 0.171821305841924 0.0623830318153462 0 0 0.0571428571428571 0 0 0 0 0 0.0285225328009127 0.0737735153080044 0 0 0
"quiera" 0 0.0386996904024768 0 0.0987166831194472 0 0 0.167294019238812 0.0363504180298073 0 0 0 0 0 0 0 0.0537923614846692 0 0 0 0 0 0.0696378830083565 0
"risa" 0.044543429844098 0.0386996904024768 0 0 0 0.141643059490085 0 0 0.0859106529209622 0 0 0 0 0 0 0 0 0.0696378830083565 0.0855675984027382 0 0 0 0
"salir" 0.044543429844098 0.154798761609907 0 0.0987166831194472 0 0 0 0.0363504180298073 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.0368867576540022 0 0 0
"siete" 0 0 0 0 0.232919254658385 0.212464589235127 0 0 0 0 0 0.0474833808167142 0.0571428571428571 0 0 0 0 0.0696378830083565 0 0 0 0 0
"tarima" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.626740947075209 0
"tenemos" 0 0.0773993808049536 0 0.0987166831194472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0570450656018254 0.0368867576540022 0.182982616651418 0 0.0875656742556918
"tienen" 0 0 0.114810562571757 0.0987166831194472 0 0.0708215297450425 0.0418235048097031 0 0 0 0 0 0 0 0 0 0.109529025191676 0 0.0285225328009127 0.0368867576540022 0 0 0.0875656742556918
"tijeras" 0 0 0 0 0 0 0 0.0363504180298073 0 0 0 0 0 0.357398141529664 0.101419878296146 0 0 0 0.0285225328009127 0 0 0.0696378830083565 0
"toca" 0 0.0386996904024768 0 0 0 0 0.0418235048097031 0.0363504180298073 0 0 0 0.0949667616334283 0 0 0 0.0537923614846692 0 0 0 0 0 0.139275766016713 0.0875656742556918
"tono" 0.089086859688196 0 0.114810562571757 0 0 0 0 0 0 0 0.0849978750531237 0.0474833808167142 0.0571428571428571 0 0 0 0.0547645125958379 0 0 0 0 0.0696378830083565 0
"toquen" 0 0.0386996904024768 0 0.0987166831194472 0.077639751552795 0 0 0.109051254089422 0 0 0 0 0 0.0714796283059328 0 0 0.0547645125958379 0 0.0285225328009127 0 0 0 0
"treinta" 0 0 0 0.197433366238894 0 0 0.0418235048097031 0.0727008360596147 0 0.0623830318153462 0 0 0 0 0 0.0537923614846692 0 0.0696378830083565 0 0 0 0.0696378830083565 0
"vánse" 0.044543429844098 0 0 0 0.077639751552795 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0.0285225328009127 0.184433788270011 0 0 0
"váse" 0 0 0 0 0 0.0708215297450425 0 0 0 0 0 0 0 0 0 0 0 0 0.199657729606389 0.0368867576540022 0 0 0
"vecino" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.492880613362541 0 0 0 0 0 0
"ven" 0 0.0386996904024768 0.114810562571757 0.0987166831194472 0 0 0 0 0 0 0 0.0474833808167142 0 0 0.101419878296146 0.0537923614846692 0 0.0696378830083565 0 0 0 0 0.175131348511384
